Anr;EAN;Lief;Artikel;Land;IK;V1;V2;MWSt;VK1;eVK;Staffel1;EK-Staffel1;Staffel2;EK-Staffel2;Grundpreis-Einheit;Grundpreis-Faktor
77174;4250396903140;AOR;Ef_7 Leben Johannisbeere Direktsa;D;EG;6;0,7l;2;4,17;7,29;;;;;1l;1,428
77176;4250396903164;AOR;Ef_7 Leben Heidelbeere Direktsa;D;EG;6;0,7l;2;4,83;8,45;;;;;1l;1,428
77178;4250396903188;AOR;Ef_7 Leben Maulbeere Direktsaft;D;EG;6;0,7l;2;5,14;8,99;;;;;1l;1,428
77179;;AOR;Ef_VB 7 Leben Standdisplay;D;EG;1;Display;2;492,1;;;;;;;1
77184;4250396903683;AOR;Ef_7 Leben Kornelkirsche;D;EG;6;0,7l;2;5,36;9,45;;;;;1l;1,428
77186;4250396904345;AOR;Ef_Aronia Direktsaft DEMETER;D;DD;1;3l;2;12,76;24,99;;;;;1l;0,333
77188;4250396904642;AOR;Ef_Aronia Direktsaft DEMETER;D;DD;6;0,35l;2;2,3;4,49;;;;;1l;2,857
77193;4250396904406;AOR;Ef_Bio-Aroniasaft 5l - Bag in Box;D;EG;1;5l;2;16,86;29,95;;;;;1l;0,2
77194;4250396904291;AOR;Bio-Aroniasaft 100% Direktsaft;D;EG;1;3l;2;11,24;19,99;;;;;1l;0,333
77195;4250396904321;AOR;Bio-Aroniasaft 100% Direktsaft;D;EG;6;0,7l;2;3,18;5,95;;;;;1l;1,428
77196;4250396904413;AOR;Ef_Bio-Aroniasaft 100% Direktsaft;D;EG;6;0,35l;2;2,4;3,95;;;;;1l;2,857
77197;4250396904437;AOR;Ef_Bio-Aroniasaft 100% 100ml;D;EG;18;100ml;2;1,06;1,79;;;;;;1
77198;4250396904451;AOR;Ef_Bio Aronia+Granatapfelsaft;D;C%;1;3l;2;13,98;24,95;;;;;1l;0,333
77199;4250396904369;AOR;Ef_Bio Aronia+Granatapfelsaft;D;C%;6;0,7l;2;4,53;7,99;;;;;1l;1,428
77212;;zük;VB Warenträger 4-seitig;;;1;St;2;28;;;;;;;1
77229;;rsz;Ef_VB Display Rose Saatzucht;D;;1;Display;2;25;;;;;;;1
77303;8437002393120;AMR;Ef_Algenpastete;E;C%;8;200g;2;3,35;5,49;;;;;100g;0,5
77305;8437002393557;AMR;Ef_Algen und Shiitake in Marinade;E;C%;8;265g;2;3,65;5,99;;;;;100g;0,377
77306;8437002393021;AMR;Ef_Kombu;E;EG;6;100g;2;4,34;7,49;;;;;;1
77309;8437002393830;AMR;Ef_Meeresspaghetti 25g;E;EG;8;25g;2;1,93;3,49;;;;;100g;4
77311;8437002393908;AMR;Ef_Wakame (Undaria pinnatifida);E;EG;8;25g;2;2,21;3,99;;;;;100g;4
77313;8437002393571;AMR;Ef_Nori Flocken;E;EG;6;25g;2;2,8;4,99;;;;;100g;4
77315;;AMR;Ef_Dulse;E;EG;4;25g;2;2,67;4,79;;;;;100g;4
77317;8437002393892;AMR;Ef_Algenmix für Salate;E;EG;8;25g;2;2,77;4,99;;;;;100g;4
77319;;AMR;Ef_Leerdisplay Algamar;D;;1;Display;2;0;;;;;;;1
77322;8437002393304;AMR;Ef_Agar-Agar Flocken Atlantik;E;EG;8;50g;2;3,45;5,99;;;;;100g;2
77324;8437002393038;AMR;Ef_Spaghetti mit Algen, Vollkorn;E;C%;15;250g;2;2,05;3,29;;;;;100g;0,4
77326;8437002393410;AMR;Ef_Reis, Linsen und Algen;E;C%;8;500g;2;3,65;5,99;;;;;100g;0,2
77380;4260496586006;viv;Ef_Rivaner Pulsatilla;D;C%;6;0,75l;2;4,95;8,9;;;;;1l;1,333
77381;4260496586020;viv;Ef_Weißburgunder Emberiza;D;C%;6;0,75l;2;5,5;9,9;;;;;1l;1,333
77382;4260496586105;viv;Ef_Cabernet Blanc Phoenicur;D;C%;6;0,75l;2;5,5;9,9;;;;;1l;1,333
77383;4260496586044;viv;Grauburgunder Tulipan;D;C%;6;0,75l;2;6;10,9;;;;;1l;1,333
77384;4260496586082;viv;Ef_Chardonnay Rhamni;D;C%;6;0,75l;2;6;10,9;;;;;1l;1,333
77385;4260496586068;viv;Ef_Riesling Cirlus;D;C%;6;0,75l;2;6,5;11,9;;;;;1l;1,333
77388;4260496586181;viv;Ef_Rosé Muralis;D;C%;6;0,75l;2;6,5;11,9;;;;;1l;1,333
77390;4260496586129;viv;Dornfelder Cannabina;D;C%;6;0,75l;2;6;10,9;;;;;1l;1,333
77391;4260496586167;viv;Ef_Spätburgunder Sylviaco;D;C%;6;0,75l;2;6,5;11,9;;;;;1l;1,333
77394;;viv;VIVASPHERA POS Set;D;##;1;Paket;2;0;;;;;;;1
77395;;viv;VIVASPHERA Poster-Set;D;##;1;Set;2;0;;;;;;;1
77680;4004191019151;RAB;Ef_Detox-Smoothie;D;C%;12;240ml;2;1,17;1,99;;;;;100ml;0,416
77682;4004191019175;RAB;Ef_Energy-Smoothie;D;C%;12;240ml;2;1,17;1,99;;;;;100ml;0,416
77684;4004191019144;RAB;Ef_Green Balance-Smoothie;D;C%;12;240ml;2;1,46;2,49;;;;;100ml;0,416
77686;4004191019137;RAB;Ef_Green Power-Smoothie;D;C%;12;240ml;2;1,46;2,49;;;;;100ml;0,416
77688;4004191019168;RAB;Ef_Refresh-Smoothie;D;C%;12;240ml;2;1,17;1,99;;;;;100ml;0,416
77690;4004191019120;RAB;Ef_Rabenhorst Green Spirit Smooth;D;C%;12;240ml;2;1,46;2,49;;;;;100ml;0,416
77702;4106060032022;BEU;Ef_VB Ananassaft Direktsaft 0,2l;D;EG;12;0,2l;2;1,05;1,79;;;;;1l;5
77704;4106060043424;BEU;Ef_Ananas-Mango-Saft Beutelsbache;D;EG;6;0,7l;2;2,21;3,79;;;;;1l;1,428
77712;4106060010570;BEU;Ef_Apfelsaft DEMETER 0,7l;D;DD;6;0,7l;2;1,29;2,19;;;;;1l;1,428
77722;4106060032176;BEU;Ef_Apfel-Kirsch-Saft DEMETER;D;DD;6;0,7l;2;1,99;3,39;;;;;1l;1,428
77728;4106060012277;BEU;Ef_Apfel-Mango-Saft DEMETER;D;DD;6;0,7l;2;2,21;3,79;;;;;1l;1,428
77744;4106060010273;BEU;Ef_Orangensaft DEMETER Beutelsb.;D;DD;6;0,7l;2;2,11;3,59;;;;;1l;1,428
77746;4106060010228;BEU;Ef_Orangensaft 0,2l DEMETER;D;DD;12;0,2l;2;0,8;1,35;;;;;100ml;2
77748;4106060011577;BEU;Ef_Traubensaft rot Barbera;D;DD;6;0,7l;2;1,99;3,39;;;;;1l;1,428
77757;4106060071588;BEU;Ef_Zitronensaft;D;C%;6;0,7l;2;2,59;4,39;;;;;1l;1,428
77774;4106060034828;BEU;Ef_Fruchttrunk Pfirsich 0,2l;D;EG;12;0,2l;2;0,88;;;;;;1l;5
77776;4106060045534;BEU;Ef_Pflaume Diät-Getränk;D;EG;6;0,7l;2;1,94;3,69;;;;;1l;1,428
77794;4106060046807;BEU;Ef_Tomatensaft DEMETER 0,2l;D;DD;12;0,2l;2;0,66;1,25;;;;;100ml;2
77800;4106060017074;BEU;Ef_Sauerkrautsaft milchsauer;D;DD;6;0,7l;2;1,43;;;;;;1l;1,428
77804;4106060045039;BEU;Ef_Apfel-Ingwer DEMETER;D;DD;6;0,7l;2;1,75;2,99;;;;;1l;1,428
77816;4106060045602;BEU;Ef_Mango-Maracuja DEMETER;D;DD;6;0,7l;2;2,16;3,69;;;;;1l;1,428
77850;4106060072608;BEU;Ef_Sonnen-Cocktail Beutelsbacher;D;EG;6;0,7l;2;1,99;3,39;;;;;1l;1,428
77856;4106060039120;BEU;Ef_Sanddorn ACE Frühstücksdrink;D;99;12;0,2l;2;1,11;1,79;;;;;100ml;2
77890;4106060938539;BEU;Ef_Apfeldicksaft 0,33l;D;EG;6;0,33l;2;2,7;4,59;;;;;1l;3,03
77892;4106060938638;BEU;Ef_Birnendicksaft 0,33l;D;EG;6;0,33l;2;2,87;4,89;;;;;1l;3,03
77896;4106060072868;BEU;Ef_Clementinensaft;D;EG;6;0,7l;2;1,92;3,29;;;;;1l;1,429
77932;4106060046968;BEU;Ef_Apfel-Schorle DEMETER;D;DD;12;0,33l;2;0,7;1,19;;;;;1l;3,03
77933;4106060071755;BEU;Ef_Bio Rhabarber Schorle;D;EG;12;0,33l;2;0,82;1,39;;;;;1l;3,03
77934;4106060046838;BEU;Ef_Bio Cassis Schorle;D;EG;12;0,33l;2;0,82;1,39;;;;;1l;3,03
77936;4106060046852;BEU;Ef_Bio Birne Rosé;D;EG;12;0,33l;2;0,82;1,39;;;;;1l;3,03
77938;4106060046845;BEU;Ef_Bio Quitten Schorle;D;EG;12;0,33l;2;0,82;1,39;;;;;1l;3,03
77944;4106060046937;BEU;Ef_isis Bio Granatapfel;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77946;4106060046920;BEU;Ef_isis Bio Holunderblüte;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77948;4106060046906;BEU;Ef_isis Bio Bitter Lemon;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77950;4106060046913;BEU;Ef_isis Bio Orange Acerola;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77951;4106060072387;BEU;Ef_isis Bio Alpentee 0,7l;D;C%;6;0,7l;2;0,87;1,49;;;;;1l;1,429
77952;4106060046883;BEU;Ef_isis Bio Alpentee;D;C%;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77953;4106060072370;BEU;Ef_isis Grüner Eistee 0,7l;D;C%;6;0,7l;2;0,87;1,49;;;;;1l;1,429
77954;4106060046890;BEU;Ef_isis Grüner Eistee;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77955;4106060048313;BEU;isis Bio Cola;D;EG;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77957;4106060049365;BEU;Ef_isis Bio Cola-Orange;D;C%;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77960;4106060070178;BEU;Ef_isis Bio Zitrone;D;C%;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77962;4106060071403;BEU;Ef_isis Ginger Ale;D;C%;12;0,33l;2;0,48;0,79;;;;;1l;3,03
77980;4004191005734;RAB;Ef_Rotbäckchen Sonnenkraft;D;##;6;0,75l;2;2,05;3,49;;;;;1l;1,333
77982;4004191005390;RAB;Ef_Rabenhorst Detox;D;C%;6;0,75l;2;2,35;3,99;;;;;1l;1,333
77984;4004191015733;RAB;Ef_Rotbäckchen Sonnenkraft Mini;D;##;24;125ml;2;0,58;0,99;;;;;100ml;0,8
77986;4004191015399;RAB;Ef_Rabenhorst Detox Mini;D;C%;24;125ml;2;0,58;0,99;;;;;100ml;0,8
77988;4004191001002;RAB;Ef_Rabenhorst Alles Gute;D;C%;6;0,75l;2;3,52;5,99;;;;;1l;1,333
78004;4032103000461;sgg;Ef_Bag in Box Apfelsaft 5l;D;DB;5;l;2;1,8;13,9;40;1,75;;;;1
78005;9120048830764;BKG;Ef_Birkenwasser Original;A;C%;12;250ml;2;1,46;2,49;;;;;100ml;0,4
78016;4004191028405;RAB;Rotbäckchen Klassik Bio;D;C%;6;0,75l;2;2,25;3,89;;;;;1l;1,333
78018;9120033111113;MKV;Ef_MAKAvA Ice Tea;A;C%;24;0,33l;2;0,96;1,59;;;;;100ml;0,333
78019;4004191058402;RAB;Ef_Rotbäckchen Klassik Bio;D;C%;24;125ml;2;0,65;1,09;;;;;100ml;0,8
78026;4004191058440;RAB;Ef_Rotbäckchen Immunstark Mini;D;C%;24;125ml;2;0,65;1,09;;;;;100ml;0,8
78027;4004191028467;RAB;Ef_Rotbäckchen Lernstark;D;C%;6;0,75l;2;2,25;3,89;;;;;1l;1,333
78031;4004191058464;RAB;Ef_Rotbäckchen Lernstark Mini;D;C%;24;125ml;2;0,65;1,09;;;;;100ml;0,8
78040;4004191028443;RAB;Ef_Rotbäckchen Immunstark;D;C%;6;0,75l;2;2,25;3,89;;;;;1l;1,333
78059;4004191017706;RAB;Ef_Rotbäckchen Klassik Tetra;D;S#;15;200ml;2;0,67;1,19;;;;;100ml;0,5
78061;4004191005192;RAB;Ef_Rabenhorst Ingwer-Mix 750ml;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78066;;RAB;Ef_Rotbäckchen Vegan Extra;D;S#;6;0,45l;2;3,54;5,99;;;;;1l;5,949
78067;4004191016501;RAB;Ef_Rotbäckchen Mama Eisen+;D;S#;6;0,45l;2;4,13;6,99;;;;;1l;0,222
78073;4004191017720;RAB;Ef_Rotbäckchen Fruchtbäckchen;D;C%;15;200ml;2;0,67;1,19;;;;;100ml;0,5
78081;4004191017713;RAB;Ef_Rotbäckchen Immunstark Tetra;D;##;15;200ml;2;0,67;1,19;;;;;100ml;0,5
78088;4004191005529;RAB;Ef_Rotbäckchen Fruchtbäckchen;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78091;4004191005482;RAB;Ef_Rotbäckchen Winterbäckchen Bio;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78099;4004191002016;RAB;Ef_Rabenhorst Aronia Bio;D;C%;6;0,75l;2;3,41;5,79;;;;;1l;1,333
78100;42031079;ROT;Ef_Rother Ur-Trunk Bügelflasche;D;C%;16;0,5l;2;0,77;1,29;64;0,75;;;1l;2
78101;42029670;ROT;Rother Ur-Trunk;D;C%;20;0,5l;2;0,66;1,09;80;0,64;;;1l;2
78102;42030034;ROT;Ef_Rother Ur-Trunk Hefe-Weizen;D;C%;20;0,5l;2;0,66;1,09;80;0,64;;;1l;2
78103;4019211001955;ROT;Rother Ur-Pils;D;C%;20;0,5l;2;0,66;1,09;80;0,64;;;1l;2
78104;4019211008879;ROT;Ef_Rother Ur-Weizen alkoholfrei;D;C%;20;0,5l;2;0,66;1,09;80;0,64;;;1l;2
78105;;ROT;Ef_Magnumflasche Urtrunk 3l;D;C%;1;3l;2;7,99;12,99;;;;;1l;0,333
78107;4019211000156;ROT;Ef_Rother Bier & Apfel 3,1%;D;C%;20;0,5l;2;0,66;1,09;80;0,64;;;1l;2
78124;4004191015870;RAB;Ef_Rotbäckchen Ruhe & Kraft Mini;D;##;24;125ml;2;0,58;0,99;;;;;100ml;0,8
78125;4004191005765;RAB;Ef_Rotbäckchen Ruhe & Kraft;D;##;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78126;4026259000130;MAK;Ef_MAKI-Mate 0,5l;D;C%;20;0,5l;2;1,1;1,89;;;;;1l;2
78144;4046815002903;HBG;Hornberger Lebensquell medium;D;;20;0,33l;2;0,39;0,69;80;0,37;;;1l;3,03
78145;4046815002804;HBG;Hornberger Lebensquell nat.;D;;20;0,33l;2;0,39;0,69;80;0,37;;;1l;3,03
78148;4016262020614;qum;Ef_Quartiermeister Bio-Pils 0,5l;D;C%;20;0,5l;2;1;1,59;;;;;1l;2
78156;4260439790026;BFO;Ef_Black Forest Ginger Intense;D;C%;24;250ml;2;1,19;1,99;;;;;100ml;0,4
78158;4260439790019;BFO;Ef_Black Forest Ginger Lemonade;D;C%;24;250ml;2;1,19;1,99;;;;;100ml;0,4
78166;4004191021017;RAB;Ef_Roter Rabenhorster;D;C%;6;0,75l;2;2,11;3,99;;;;;1l;1,333
78167;4046815002927;HBG;Hornberger Lebensquell medium;D;;6;1l;2;0,78;1,29;24;0,76;48;0,73;;1
78168;4046815002828;HBG;Hornberger Lebensquell nat.;D;;6;1l;2;0,78;1,29;24;0,76;48;0,73;;1
78169;4004191001910;RAB;Ef_Rabenhorst Aronia in Traube;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78170;4004191001927;RAB;Ef_Rabenhorst Granatapfel in Trau;D;C%;6;0,75l;2;2,35;3,99;;;;;1l;1,333
78172;4004191001941;RAB;Ef_Rabenhorst Kirsche in Traube;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78173;4004191001958;RAB;Ef_Schw.-Johannisbeere in Traube;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78180;4004191001385;RAB;Ef_Rabenhorst Acerola Bio;D;C%;6;0,75l;2;1,76;2,99;;;;;1l;1,333
78186;4004191016518;RAB;Ef_Rotbäckchen Vital Eisen Formel;D;S#;6;0,45l;2;3,72;6,99;;;;;100ml;0,222
78187;4004191001279;RAB;Ef_Rabenhorst Apfel-Mango Bio;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78188;4004191005604;RAB;Ef_Rabenhorst Multifrucht Bio;D;C%;6;0,75l;2;1,85;3,49;;;;;1l;1,333
78191;4004191001316;RAB;Ef_Rabenhorst Rote Trauben Bio;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78193;4004191002122;RAB;Ef_Rabenhorst Heidelb.-Nektar Bio;D;C%;6;0,75l;2;4,41;7,49;;;;;1l;1,333
78194;4004191001149;RAB;Ef_Rabenhorst Holunder-Nektar Bio;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,333
78195;4004191001057;RAB;Ef_Rabenhorst Kirsch-Nektar Bio;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78196;4004191001026;RAB;Ef_Rabenh. Johannisb.-Nektar Bio;D;C%;6;0,75l;2;2,17;3,69;;;;;1l;1,333
78197;4004191002023;RAB;Ef_Waldheidelbeere Muttersaft;D;C%;6;0,75l;2;5,26;8,95;;;;;1l;1,333
78200;4004191004171;RAB;Ef_Rabenhorst B-Aktiv Bio;D;C%;6;0,75l;2;1,91;3,29;;;;;1l;1,333
78201;4004191004225;RAB;Ef_Rabenhorst Gemüse Bio;D;C%;6;0,75l;2;1,66;2,99;;;;;1l;1,333
78204;4004191004256;RAB;Ef_Rabenhorst Rote Bete Bio;D;C%;6;0,75l;2;1,66;2,99;;;;;1l;1,333
78206;4004191004287;RAB;Ef_Rabenhorst Tomate Bio;D;C%;6;0,75l;2;1,66;2,99;;;;;1l;1,333
78207;4004191005291;RAB;Ef_Rabenhorst Antioxidantien;D;C%;6;0,75l;2;2,35;3,99;;;;;1l;1,333
78208;4004191015290;RAB;Ef_Rotbäckchen Antioxidantien Min;D;C%;24;125ml;2;0,58;0,99;;;;;100ml;0,8
78210;4004191001224;RAB;Ef_Heißer Rabe Bio;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,33
78211;4004191010554;RAB;Ef_Rabenhorst Weizengras Bio;D;C%;6;0,75l;2;2,55;4,49;;;;;1l;1,333
78212;4004191002061;RAB;Ef_Rabenhorst Granatapfel Bio;D;EG;6;0,75l;2;5,11;8,69;;;;;1l;1,333
78213;4004191014064;RAB;Ef_Rabenhorst Granatapfel Bio;D;EG;6;0,33l;2;2,93;4,99;;;;;1l;3,03
78214;4004191014125;RAB;Ef_Rabenhorst Waldheidelbeere;D;EG;6;0,33l;2;3,38;5,79;;;;;1l;3,03
78216;4004191016525;RAB;Ef_Rotbäckchen Vital Immun Formel;D;S#;6;0,45l;2;3,72;6,99;;;;;100ml;0,222
78218;4004191014033;RAB;Ef_Rabenhorst Sanddorn Bio;D;EG;6;0,33l;2;2,83;4,79;;;;;1l;3,03
78219;4004191014026;RAB;Ef_Rabenh. Schw.Johannisbeere Bio;D;EG;6;0,33l;2;1,99;3,49;;;;;1l;3,03
78224;4004191002115;RAB;Ef_Preiselbeere Muttersaft;D;EG;6;0,75l;2;4,88;7,99;;;;;1l;1,333
78225;4004191014132;RAB;Ef_Preiselbeere Muttersaft 0,33l;D;EG;6;0,33l;2;2,52;4,29;;;;;1l;3,03
78229;;RAB;Ef_Rotbäckchen Lieblingsschorle;D;C%;18;0,33l;2;0,74;1,29;;;;;1l;3,03
78234;4004191019007;RAB;Ef_Vitamin-Smoothie;D;C%;12;240ml;2;1,17;1,99;;;;;100ml;0,416
78239;4004191014019;RAB;Ef_Rabenh. Aronia Bio Muttersaft;D;EG;6;0,33l;2;2,27;3,89;;;;;1l;3,03
78241;4004191001248;RAB;Ef_Heißer Apfel-Ingwer;D;C%;6;0,75l;2;2,05;3,49;;;;;1l;1,33
78247;4004191015757;RAB;Ef_Rotbäckchen Guter Start Mini;D;S#;24;125ml;2;0,58;0,99;;;;;100ml;0,8
78248;4004191016402;RAB;Ef_Rotbäckchen Vital Halswohl;D;S#;8;125ml;2;2,01;3,89;;;;;100ml;0,8
78280;4019578013011;DWE;Ef_VB Ingwer-Liqueur;D;EG;1;0,5l;2;15,2;24,9;;;;;1l;2
78351;4032175042956;NTR;VB El Torito Tinto 1l;E;EG;6;1l;2;2,77;4,79;;;;;;1
78480;7611650585033;NTR;VB Bio Grappa DEMETER;D;DD;1;0,35l;2;14,99;25,99;;;;;1l;2,857
78488;;LGP;Ef_VB Chicoree Wurzelbrand 40%;D;DD;1;0,35l;2;15,9;24,95;;;;;1l;2,857
78489;;LGP;Ef_VB Chicoree Wurzelbrand 40%;D;DD;1;0,5l;2;19,9;29,95;;;;;1l;2
78669;5026273000702;DWE;Ef_Papagayo White Rum 37,5%;PY;EG;1;0,7l;2;17,65;28,99;;;;;1l;1,428
78670;5026273000719;DWE;Ef_Papagayo Golden Rum;PY;EG;1;0,7l;2;18;28,99;;;;;1l;1,428
78671;5026273002386;DWE;Ef_Highland Harvest Scotch Whisky;GB;EG;1;0,7l;2;24;38,95;;;;;1l;1,428
78672;5026273003208;DWE;Ef_Juniper Green Dry Gin 40%;D;EG;1;0,7l;2;17;27,99;;;;;1l;1,428
78674;4019578003005;DWE;Eier-Liqueur 20%;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78675;4019578003029;DWE;Ef_Café-Creme Liqueur 20%;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78676;4019578003036;DWE;Ef_Schoko-Creme Liqueur 20%;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78677;4019578003050;DWE;Ef_Dwersteg Amaretto-Liqueur 20%;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78678;4019578003012;DWE;Ef_Café-Liqueur 20%;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78679;4019578013004;DWE;Ef_Orangen-Liqueur 40%;D;EG;1;0,5l;2;13;21,9;;;;;1l;2
78683;4019578003074;DWE;Ef_Amaro Kräuter-Liqueur 30% vol.;D;EG;1;0,5l;2;11,8;19,9;;;;;1l;2
78684;4019578003081;DWE;Ef_Cassis-Liqueur 20% vol.;D;EG;1;0,5l;2;9,1;15,9;;;;;1l;2
78686;4019578013028;DWE;Ef_Holunderblüten-Liqueur 20% vol;D;EG;1;0,5l;2;11,9;19,9;;;;;1l;2
78687;4019578005023;DWE;Ef_Sanddorn-Liqueur 20% vol.;D;EG;1;0,5l;2;11,6;19,5;;;;;1l;2
78688;4019578002046;DWE;Ef_MoGin - London Dry Gin;D;EG;1;0,5l;2;19,5;29,9;;;;;1l;2
78733;4260006642048;hlö;Ef_Johanniter Jg. 2015, trocken;D;EG;6;0,75l;2;11;18,49;;;;;1l;1,333
78734;4260006642017;hlö;Ef_Schieler Jg., trocken;D;EG;6;0,75l;2;11,5;19,99;;;;;1l;1,333
78735;4260006642031;hlö;Ef_Cabernet Blanc Jg. 2015, trock;D;EG;6;0,75l;2;11,88;22,49;;;;;1l;1,333
78740;4260006640419;hlö;Ef_Cuvée H weiß;D;EG;6;0,75l;2;5,19;9,49;;;;;1l;1,333
78741;4260006640754;hlö;Ef_Cuvée H rosé;D;EG;6;0,75l;2;5,19;9,49;;;;;1l;1,333
78742;4260006640761;hlö;Ef_Cuvée H rot;D;EG;6;0,75l;2;5,19;9,49;;;;;1l;1,333
78746;4260006640884;hlö;Ef_Pfeiffers Schoppen trocken;D;EG;6;0,75l;2;5,19;9,49;;;;;1l;1,333
78748;4260006642727;hlö;Ef_Grauburgunder;D;EG;6;0,75l;2;17;24,9;;;;;1l;1,333
78755;4260006640792;hlö;Ef_Winzer-Glühwein weiß;D;EG;6;1l;2;4,75;7,99;48;4,5;;;;1
78763;4260006642604;hlö;Ef_Kurfürst Sekt Cuvée weiß halbt;D;EG;6;0,75l;2;8;13,9;;;;;1l;1,333
78782;5201302200456;DWE;Ef_Thinkgreen Ouzo 38% vol.;D;EG;1;0,7l;2;16;25,99;;;;;1l;1,428
78790;4019578003098;DWE;Ef_Limoncello Zitronen-Liqueur;D;EG;1;0,5l;2;11,9;19,9;;;;;1l;2
78792;3416471121118;NTR;Cotes du Rhone, Carabiniers;F;DD;6;0,75l;2;5,86;9,99;;;;;1l;1,333
78799;;NTR;VB Lirac rouge;F;EG;6;0,75l;2;8,74;14,99;;;;;1l;1,333
78823;4260006642611;hlö;Ef_Kurfürst Sekt Cuvée rosé;D;EG;6;0,75l;2;8;13,9;;;;;1l;1,333
78825;4260006642598;hlö;Ef_Kurfürst Sekt Cuvée weiß trock;D;EG;6;0,75l;2;8;13,9;;;;;1l;1,333
78857;4036613002212;HEM;Ef_perlender Traubensaft alkoholf;D;EG;6;0,75l;2;3,98;7,99;;;;;1l;1,333
78860;4001490026057;KHE;Ef_Bio Cidre lieblich 2,8% vol;D;EG;6;0,75l;2;1,39;2,39;48;1,29;;;1l;1,333
78862;4001490026064;KHE;Ef_Bio Cidre trocken 4,5% vol;D;EG;6;0,75l;2;1,39;2,39;48;1,29;;;1l;1,333
78866;4001490026033;KHE;Ef_Bio Cidre rosé 4,5% vol;D;EG;12;0,33l;2;0,85;1,49;;;;;1l;3,03
78867;4001490026330;KHE;Ef_Bio Cidre Gold 4,5% vol;D;EG;12;0,33l;2;0,85;1,49;;;;;1l;3,03
78868;4001490027504;KHE;Ef_Frucht-Secco Apfel-Ingwer-Lime;D;EG;6;0,75l;2;2,15;3,69;;;;;1l;1,333
78869;4001490027405;KHE;Ef_Frucht-Secco Apfel-Kirsche;D;EG;6;0,75l;2;2,15;3,69;;;;;1l;1,333
78870;4014807001036;STÖ;Störtebeker Frei-Bier alkoholf;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78872;4014807001029;STÖ;Störtebeker Keller-Bier 1402;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78874;4014807001067;STÖ;Bernstein-Weizen alkoholfrei;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78876;4014807001050;STÖ;Ef_Störtebeker Bernstein-Weizen;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78878;4014807001043;STÖ;Ef_Störtebeker Roggen-Weizen;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78880;4014807102405;STÖ;Ef_Störtebeker Segelgläser;D;C%;2;Stück;2;3;3,99;;;;;;1
78884;4014807206561;STÖ;Ef_Strandräuber Kirsche;D;C%;24;0,33l;2;0,57;0,99;;;;;1l;3,03
78886;4014807206578;STÖ;Strandräuber Zitrone;D;C%;24;0,33l;2;0,57;0,99;;;;;1l;3,03
78888;4014807206585;STÖ;Ef_Strandräuber Sanddorn;D;C%;24;0,33l;2;0,57;0,99;;;;;1l;3,03
78890;4014807206592;STÖ;Ef_Strandräuber Quitte;D;C%;24;0,33l;2;0,57;0,99;;;;;1l;3,03
78892;4014807206608;STÖ;Strandräuber Zitrone Alkoholfr;D;C%;24;0,33l;2;0,57;0,99;;;;;1l;3,03
78894;4014807207650;STÖ;Ef_Störtebeker Baltik Lager;D;C%;20;0,5l;2;0,78;1,39;80;0,75;;;1l;2
78920;4014618937470;ziz;Ef_kolle-mate 0,33l;D;C%;24;0,33l;2;0,65;1,09;;;;;1l;3,03
78922;4014618938880;ziz;Ef_zotrine Zitronenlimonade 0,5l;D;C%;20;0,5l;2;0,78;1,29;;;;;1l;2
78924;4014618937494;ziz;Ef_kolle-mate 0,5l;D;C%;20;0,5l;2;0,78;1,29;;;;;1l;2
